Partie_ID,Date,Phase,Tour,Contrat,Type_Contrat,Joueur,Score_Avant,Score_Après,Réussi,Nb,Gain,Classement_final,Cible,Ordre,verifdiv
217,2026-01-28,P1,3,Suite,Spécial,Jeremy,91,111,1,,20,1,4,4,0
217,2026-01-28,P1,4,19,Nombre,Hepa,9,28,1,1,19,2,4,1,0
217,2026-01-28,P1,4,19,Nombre,Aurélie,5,2,0,"-0,1578947368",-3,4,4,2,1
217,2026-01-28,P1,4,19,Nombre,Emma,13,6,0,"-0,3684210526",-7,3,4,3,1
217,2026-01-28,P1,4,19,Nombre,Jeremy,111,168,1,3,57,1,4,4,0
217,2026-01-28,P1,5,Côtés,Spécial,Hepa,28,80,1,,52,2,4,1,0
217,2026-01-28,P1,5,Côtés,Spécial,Aurélie,2,1,0,,-1,4,4,2,1
217,2026-01-28,P1,5,Côtés,Spécial,Emma,6,3,0,,-3,3,4,3,1
217,2026-01-28,P1,5,Côtés,Spécial,Jeremy,168,84,0,,-84,1,4,4,1
217,2026-01-28,P1,6,18,Nombre,Hepa,80,40,0,"-2,222222222",-40,2,4,1,1
217,2026-01-28,P1,6,18,Nombre,Aurélie,1,0,0,"-0,05555555556",-1,4,4,2,1
217,2026-01-28,P1,6,18,Nombre,Emma,3,21,1,1,18,3,4,3,0
217,2026-01-28,P1,6,18,Nombre,Jeremy,84,42,0,"-2,333333333",-42,1,4,4,1
217,2026-01-28,P1,7,Couleurs,Spécial,Hepa,40,91,1,,51,2,4,1,0
217,2026-01-28,P1,7,Couleurs,Spécial,Aurélie,0,0,0,,0,4,4,2,1
217,2026-01-28,P1,7,Couleurs,Spécial,Emma,21,11,0,,-10,3,4,3,1
217,2026-01-28,P1,7,Couleurs,Spécial,Jeremy,42,21,0,,-21,1,4,4,1
217,2026-01-28,P1,8,17,Nombre,Hepa,91,125,1,2,34,2,4,1,0
217,2026-01-28,P1,8,17,Nombre,Aurélie,0,0,0,0,0,4,4,2,1
217,2026-01-28,P1,8,17,Nombre,Emma,11,5,0,"-0,3529411765",-6,3,4,3,1
217,2026-01-28,P1,8,17,Nombre,Jeremy,21,55,1,2,34,1,4,4,0
217,2026-01-28,P1,9,57 pts,Spécial,Hepa,125,62,0,,-63,2,4,1,1
217,2026-01-28,P1,9,57 pts,Spécial,Aurélie,0,0,0,,0,4,4,2,1
217,2026-01-28,P1,9,57 pts,Spécial,Emma,5,2,0,,-3,3,4,3,1
217,2026-01-28,P1,9,57 pts,Spécial,Jeremy,55,27,0,,-28,1,4,4,1
217,2026-01-28,P1,10,16,Nombre,Hepa,62,94,1,2,32,2,4,1,0
217,2026-01-28,P1,10,16,Nombre,Aurélie,0,0,0,0,0,4,4,2,1
217,2026-01-28,P1,10,16,Nombre,Emma,2,50,1,3,48,3,4,3,0
217,2026-01-28,P1,10,16,Nombre,Jeremy,27,43,1,1,16,1,4,4,0
217,2026-01-28,P1,11,Peluche,Spécial,Hepa,94,47,0,,-47,2,4,1,1
217,2026-01-28,P1,11,Peluche,Spécial,Aurélie,0,0,0,,0,4,4,2,1
217,2026-01-28,P1,11,Peluche,Spécial,Emma,50,25,0,,-25,3,4,3,1
217,2026-01-28,P1,11,Peluche,Spécial,Jeremy,43,63,1,,20,1,4,4,0
217,2026-01-28,P1,12,15,Nombre,Hepa,47,62,1,1,15,2,4,1,0
217,2026-01-28,P1,12,15,Nombre,Aurélie,0,45,1,3,45,4,4,2,0
217,2026-01-28,P1,12,15,Nombre,Emma,25,12,0,"-0,8666666667",-13,3,4,3,1
217,2026-01-28,P1,12,15,Nombre,Jeremy,63,93,1,2,30,1,4,4,0
217,2026-01-28,P1,13,Triple,Spécial,Hepa,62,31,0,,-31,2,4,1,1
217,2026-01-28,P1,13,Triple,Spécial,Aurélie,45,22,0,,-23,4,4,2,1
217,2026-01-28,P1,13,Triple,Spécial,Emma,12,45,1,,33,3,4,3,0
217,2026-01-28,P1,13,Triple,Spécial,Jeremy,93,46,0,,-47,1,4,4,1
217,2026-01-28,P1,14,14,Nombre,Hepa,31,87,1,4,56,2,4,1,0
217,2026-01-28,P1,14,14,Nombre,Aurélie,22,11,0,"-0,7857142857",-11,4,4,2,1
217,2026-01-28,P1,14,14,Nombre,Emma,45,22,0,"-1,642857143",-23,3,4,3,1
217,2026-01-28,P1,14,14,Nombre,Jeremy,46,74,1,2,28,1,4,4,0
217,2026-01-28,P1,15,Double,Spécial,Hepa,87,43,0,,-44,2,4,1,1
217,2026-01-28,P1,15,Double,Spécial,Aurélie,11,5,0,,-6,4,4,2,1
217,2026-01-28,P1,15,Double,Spécial,Emma,22,11,0,,-11,3,4,3,1
217,2026-01-28,P1,15,Double,Spécial,Jeremy,74,37,0,,-37,1,4,4,1
217,2026-01-28,P1,16,13,Nombre,Hepa,43,56,1,1,13,2,4,1,0
217,2026-01-28,P1,16,13,Nombre,Aurélie,5,2,0,"-0,2307692308",-3,4,4,2,1
217,2026-01-28,P1,16,13,Nombre,Emma,11,24,1,1,13,3,4,3,0
217,2026-01-28,P1,16,13,Nombre,Jeremy,37,63,1,2,26,1,4,4,0
217,2026-01-28,P1,17,25,Spécial,Hepa,56,81,1,1,25,2,4,1,0
217,2026-01-28,P1,17,25,Spécial,Aurélie,2,1,0,"-0,04",-1,4,4,2,1
217,2026-01-28,P1,17,25,Spécial,Emma,24,12,0,"-0,48",-12,3,4,3,1
217,2026-01-28,P1,17,25,Spécial,Jeremy,63,113,1,2,50,1,4,4,0
218,2026-01-28,P1,1,Capital,Points,Lucas,0,2,1,,2,4,5,1,0
218,2026-01-28,P1,1,Capital,Points,Toussaint,0,51,1,,51,2,5,2,0
218,2026-01-28,P1,1,Capital,Points,Manon,0,44,1,,44,3,5,3,0
218,2026-01-28,P1,1,Capital,Points,Aurel,0,71,1,,71,1,5,4,0
218,2026-01-28,P1,2,20,Nombre,Lucas,2,22,1,1,20,4,5,1,0
218,2026-01-28,P1,2,20,Nombre,Toussaint,51,91,1,2,40,2,5,2,0
218,2026-01-28,P1,2,20,Nombre,Manon,44,22,0,"-1,1",-22,3,5,3,1
218,2026-01-28,P1,2,20,Nombre,Aurel,71,111,1,2,40,1,5,4,0
218,2026-01-28,P1,3,Suite,Spécial,Lucas,22,11,0,,-11,4,5,1,1
218,2026-01-28,P1,3,Suite,Spécial,Toussaint,91,45,0,,-46,2,5,2,1
218,2026-01-28,P1,3,Suite,Spécial,Manon,22,11,0,,-11,3,5,3,1
218,2026-01-28,P1,3,Suite,Spécial,Aurel,111,132,1,,21,1,5,4,0
218,2026-01-28,P1,4,19,Nombre,Lucas,11,30,1,1,19,4,5,1,0
218,2026-01-28,P1,4,19,Nombre,Toussaint,45,121,1,4,76,2,5,2,0
218,2026-01-28,P1,4,19,Nombre,Manon,11,30,1,1,19,3,5,3,0
218,2026-01-28,P1,4,19,Nombre,Aurel,132,189,1,3,57,1,5,4,0
218,2026-01-28,P1,5,Côtés,Spécial,Lucas,30,15,0,,-15,4,5,1,1
218,2026-01-28,P1,5,Côtés,Spécial,Toussaint,121,60,0,,-61,2,5,2,1
218,2026-01-28,P1,5,Côtés,Spécial,Manon,30,75,1,,45,3,5,3,0
218,2026-01-28,P1,5,Côtés,Spécial,Aurel,189,223,1,,34,1,5,4,0
218,2026-01-28,P1,6,18,Nombre,Lucas,15,7,0,"-0,4444444444",-8,4,5,1,1
218,2026-01-28,P1,6,18,Nombre,Toussaint,60,96,1,2,36,2,5,2,0
218,2026-01-28,P1,6,18,Nombre,Manon,75,129,1,3,54,3,5,3,0
218,2026-01-28,P1,6,18,Nombre,Aurel,223,241,1,1,18,1,5,4,0
218,2026-01-28,P1,7,Couleurs,Spécial,Lucas,7,3,0,,-4,4,5,1,1
218,2026-01-28,P1,7,Couleurs,Spécial,Toussaint,96,48,0,,-48,2,5,2,1
218,2026-01-28,P1,7,Couleurs,Spécial,Manon,129,64,0,,-65,3,5,3,1
218,2026-01-28,P1,7,Couleurs,Spécial,Aurel,241,281,1,,40,1,5,4,0
218,2026-01-28,P1,8,17,Nombre,Lucas,3,37,1,2,34,4,5,1,0
218,2026-01-28,P1,8,17,Nombre,Toussaint,48,65,1,1,17,2,5,2,0
218,2026-01-28,P1,8,17,Nombre,Manon,64,81,1,1,17,3,5,3,0
218,2026-01-28,P1,8,17,Nombre,Aurel,281,315,1,2,34,1,5,4,0
218,2026-01-28,P1,9,57 pts,Spécial,Lucas,37,94,1,,57,4,5,1,0
218,2026-01-28,P1,9,57 pts,Spécial,Toussaint,65,122,1,,57,2,5,2,0
218,2026-01-28,P1,9,57 pts,Spécial,Manon,81,40,0,,-41,3,5,3,1
218,2026-01-28,P1,9,57 pts,Spécial,Aurel,315,157,0,,-158,1,5,4,1
218,2026-01-28,P1,10,16,Nombre,Lucas,94,126,1,2,32,4,5,1,0
218,2026-01-28,P1,10,16,Nombre,Toussaint,122,138,1,1,16,2,5,2,0
218,2026-01-28,P1,10,16,Nombre,Manon,40,56,1,1,16,3,5,3,0
218,2026-01-28,P1,10,16,Nombre,Aurel,157,237,1,5,80,1,5,4,0
218,2026-01-28,P1,11,Peluche,Spécial,Lucas,126,63,0,,-63,4,5,1,1
218,2026-01-28,P1,11,Peluche,Spécial,Toussaint,138,69,0,,-69,2,5,2,1
218,2026-01-28,P1,11,Peluche,Spécial,Manon,56,28,0,,-28,3,5,3,1
218,2026-01-28,P1,11,Peluche,Spécial,Aurel,237,118,0,,-119,1,5,4,1
218,2026-01-28,P1,12,15,Nombre,Lucas,63,78,1,1,15,4,5,1,0
218,2026-01-28,P1,12,15,Nombre,Toussaint,69,99,1,2,30,2,5,2,0
218,2026-01-28,P1,12,15,Nombre,Manon,28,58,1,2,30,3,5,3,0
218,2026-01-28,P1,12,15,Nombre,Aurel,118,163,1,3,45,1,5,4,0
218,2026-01-28,P1,13,Triple,Spécial,Lucas,78,39,0,,-39,4,5,1,1
218,2026-01-28,P1,13,Triple,Spécial,Toussaint,99,49,0,,-50,2,5,2,1
218,2026-01-28,P1,13,Triple,Spécial,Manon,58,29,0,,-29,3,5,3,1
218,2026-01-28,P1,13,Triple,Spécial,Aurel,163,81,0,,-82,1,5,4,1
218,2026-01-28,P1,14,14,Nombre,Lucas,39,67,1,2,28,4,5,1,0
218,2026-01-28,P1,14,14,Nombre,Toussaint,49,63,1,1,14,2,5,2,0
218,2026-01-28,P1,14,14,Nombre,Manon,29,57,1,2,28,3,5,3,0
218,2026-01-28,P1,14,14,Nombre,Aurel,81,95,1,1,14,1,5,4,0
218,2026-01-28,P1,15,Double,Spécial,Lucas,67,33,0,,-34,4,5,1,1
218,2026-01-28,P1,15,Double,Spécial,Toussaint,63,103,1,,40,2,5,2,0
218,2026-01-28,P1,15,Double,Spécial,Manon,57,28,0,,-29,3,5,3,1
218,2026-01-28,P1,15,Double,Spécial,Aurel,95,127,1,,32,1,5,4,0
218,2026-01-28,P1,16,13,Nombre,Lucas,33,59,1,2,26,4,5,1,0
218,2026-01-28,P1,16,13,Nombre,Toussaint,103,51,0,-4,-52,2,5,2,1
218,2026-01-28,P1,16,13,Nombre,Manon,28,14,0,"-1,076923077",-14,3,5,3,1
218,2026-01-28,P1,16,13,Nombre,Aurel,127,140,1,1,13,1,5,4,0
218,2026-01-28,P1,17,25,Spécial,Lucas,59,29,0,"-1,2",-30,4,5,1,1
218,2026-01-28,P1,17,25,Spécial,Toussaint,51,76,1,1,25,2,5,2,0
218,2026-01-28,P1,17,25,Spécial,Manon,14,39,1,1,25,3,5,3,0
218,2026-01-28,P1,17,25,Spécial,Aurel,140,165,1,1,25,1,5,4,0
219,2026-01-28,P2,1,Capital,Points,Jeremy,0,43,1,,43,2,1,1,0
219,2026-01-28,P2,1,Capital,Points,Evan,0,38,1,,38,3,1,2,0
219,2026-01-28,P2,1,Capital,Points,Albert,0,26,1,,26,5,1,3,0
219,2026-01-28,P2,1,Capital,Points,Antoine,0,40,1,,40,4,1,4,0
219,2026-01-28,P2,1,Capital,Points,Aurel,0,58,1,,58,1,1,5,0
219,2026-01-28,P2,2,20,Nombre,Jeremy,43,103,1,3,60,2,1,1,0
219,2026-01-28,P2,2,20,Nombre,Evan,38,19,0,"-0,95",-19,3,1,2,1
219,2026-01-28,P2,2,20,Nombre,Albert,26,46,1,1,20,5,1,3,0
219,2026-01-28,P2,2,20,Nombre,Antoine,40,60,1,1,20,4,1,4,0
219,2026-01-28,P2,2,20,Nombre,Aurel,58,98,1,2,40,1,1,5,0
219,2026-01-28,P2,3,Suite,Spécial,Jeremy,103,51,0,,-52,2,1,1,1
219,2026-01-28,P2,3,Suite,Spécial,Evan,19,101,1,,82,3,1,2,0
219,2026-01-28,P2,3,Suite,Spécial,Albert,46,103,1,,57,5,1,3,0
219,2026-01-28,P2,3,Suite,Spécial,Antoine,60,30,0,,-30,4,1,4,1
219,2026-01-28,P2,3,Suite,Spécial,Aurel,98,119,1,,21,1,1,5,0
219,2026-01-28,P2,4,19,Nombre,Jeremy,51,89,1,2,38,2,1,1,0
219,2026-01-28,P2,4,19,Nombre,Evan,101,120,1,1,19,3,1,2,0
219,2026-01-28,P2,4,19,Nombre,Albert,103,141,1,2,38,5,1,3,0
219,2026-01-28,P2,4,19,Nombre,Antoine,30,106,1,4,76,4,1,4,0
219,2026-01-28,P2,4,19,Nombre,Aurel,119,138,1,1,19,1,1,5,0
219,2026-01-28,P2,5,Côtés,Spécial,Jeremy,89,131,1,,42,2,1,1,0
219,2026-01-28,P2,5,Côtés,Spécial,Evan,120,60,0,,-60,3,1,2,1
219,2026-01-28,P2,5,Côtés,Spécial,Albert,141,205,1,,64,5,1,3,0
219,2026-01-28,P2,5,Côtés,Spécial,Antoine,106,53,0,,-53,4,1,4,1
219,2026-01-28,P2,5,Côtés,Spécial,Aurel,138,69,0,,-69,1,1,5,1
219,2026-01-28,P2,6,18,Nombre,Jeremy,131,167,1,2,36,2,1,1,0
219,2026-01-28,P2,6,18,Nombre,Evan,60,132,1,4,72,3,1,2,0
219,2026-01-28,P2,6,18,Nombre,Albert,205,259,1,3,54,5,1,3,0
219,2026-01-28,P2,6,18,Nombre,Antoine,53,89,1,2,36,4,1,4,0
219,2026-01-28,P2,6,18,Nombre,Aurel,69,105,1,2,36,1,1,5,0
219,2026-01-28,P2,7,Couleurs,Spécial,Jeremy,167,83,0,,-84,2,1,1,1
219,2026-01-28,P2,7,Couleurs,Spécial,Evan,132,231,1,,99,3,1,2,0
219,2026-01-28,P2,7,Couleurs,Spécial,Albert,259,129,0,,-130,5,1,3,1
219,2026-01-28,P2,7,Couleurs,Spécial,Antoine,89,44,0,,-45,4,1,4,1
219,2026-01-28,P2,7,Couleurs,Spécial,Aurel,105,52,0,,-53,1,1,5,1
219,2026-01-28,P2,8,17,Nombre,Jeremy,83,100,1,1,17,2,1,1,0
219,2026-01-28,P2,8,17,Nombre,Evan,231,265,1,2,34,3,1,2,0
219,2026-01-28,P2,8,17,Nombre,Albert,129,180,1,3,51,5,1,3,0
219,2026-01-28,P2,8,17,Nombre,Antoine,44,95,1,3,51,4,1,4,0
219,2026-01-28,P2,8,17,Nombre,Aurel,52,86,1,2,34,1,1,5,0
219,2026-01-28,P2,9,57 pts,Spécial,Jeremy,100,50,0,,-50,2,1,1,1
219,2026-01-28,P2,9,57 pts,Spécial,Evan,265,132,0,,-133,3,1,2,1
219,2026-01-28,P2,9,57 pts,Spécial,Albert,180,90,0,,-90,5,1,3,1
219,2026-01-28,P2,9,57 pts,Spécial,Antoine,95,152,1,,57,4,1,4,0
219,2026-01-28,P2,9,57 pts,Spécial,Aurel,86,43,0,,-43,1,1,5,1
219,2026-01-28,P2,10,16,Nombre,Jeremy,50,82,1,2,32,2,1,1,0
219,2026-01-28,P2,10,16,Nombre,Evan,132,148,1,1,16,3,1,2,0
219,2026-01-28,P2,10,16,Nombre,Albert,90,122,1,2,32,5,1,3,0
219,2026-01-28,P2,10,16,Nombre,Antoine,152,216,1,4,64,4,1,4,0
219,2026-01-28,P2,10,16,Nombre,Aurel,43,91,1,3,48,1,1,5,0
219,2026-01-28,P2,11,Peluche,Spécial,Jeremy,82,41,0,,-41,2,1,1,1
219,2026-01-28,P2,11,Peluche,Spécial,Evan,148,74,0,,-74,3,1,2,1
219,2026-01-28,P2,11,Peluche,Spécial,Albert,122,61,0,,-61,5,1,3,1
219,2026-01-28,P2,11,Peluche,Spécial,Antoine,216,108,0,,-108,4,1,4,1
219,2026-01-28,P2,11,Peluche,Spécial,Aurel,91,110,1,,19,1,1,5,0
219,2026-01-28,P2,12,15,Nombre,Jeremy,41,71,1,2,30,2,1,1,0
219,2026-01-28,P2,12,15,Nombre,Evan,74,104,1,2,30,3,1,2,0
219,2026-01-28,P2,12,15,Nombre,Albert,61,30,0,"-2,066666667",-31,5,1,3,1
219,2026-01-28,P2,12,15,Nombre,Antoine,108,153,1,3,45,4,1,4,0
219,2026-01-28,P2,12,15,Nombre,Aurel,110,170,1,4,60,1,1,5,0
219,2026-01-28,P2,13,Triple,Spécial,Jeremy,71,35,0,,-36,2,1,1,1
219,2026-01-28,P2,13,Triple,Spécial,Evan,104,52,0,,-52,3,1,2,1
219,2026-01-28,P2,13,Triple,Spécial,Albert,30,15,0,,-15,5,1,3,1
219,2026-01-28,P2,13,Triple,Spécial,Antoine,153,76,0,,-77,4,1,4,1
219,2026-01-28,P2,13,Triple,Spécial,Aurel,170,85,0,,-85,1,1,5,1
219,2026-01-28,P2,14,14,Nombre,Jeremy,35,63,1,2,28,2,1,1,0
219,2026-01-28,P2,14,14,Nombre,Evan,52,66,1,1,14,3,1,2,0
219,2026-01-28,P2,14,14,Nombre,Albert,15,7,0,"-0,5714285714",-8,5,1,3,1
219,2026-01-28,P2,14,14,Nombre,Antoine,76,132,1,4,56,4,1,4,0
219,2026-01-28,P2,14,14,Nombre,Aurel,85,113,1,2,28,1,1,5,0
219,2026-01-28,P2,15,Double,Spécial,Jeremy,63,31,0,,-32,2,1,1,1
219,2026-01-28,P2,15,Double,Spécial,Evan,66,33,0,,-33,3,1,2,1
219,2026-01-28,P2,15,Double,Spécial,Albert,7,23,1,,16,5,1,3,0
219,2026-01-28,P2,15,Double,Spécial,Antoine,132,66,0,,-66,4,1,4,1
219,2026-01-28,P2,15,Double,Spécial,Aurel,113,173,1,,60,1,1,5,0
219,2026-01-28,P2,16,13,Nombre,Jeremy,31,44,1,1,13,2,1,1,0
219,2026-01-28,P2,16,13,Nombre,Evan,33,59,1,2,26,3,1,2,0
219,2026-01-28,P2,16,13,Nombre,Albert,23,49,1,2,26,5,1,3,0
219,2026-01-28,P2,16,13,Nombre,Antoine,66,105,1,3,39,4,1,4,0
219,2026-01-28,P2,16,13,Nombre,Aurel,173,212,1,3,39,1,1,5,0
219,2026-01-28,P2,17,25,Spécial,Jeremy,44,94,1,2,50,2,1,1,0
219,2026-01-28,P2,17,25,Spécial,Evan,59,84,1,1,25,3,1,2,0
219,2026-01-28,P2,17,25,Spécial,Albert,49,24,0,-1,-25,5,1,3,1
219,2026-01-28,P2,17,25,Spécial,Antoine,105,52,0,"-2,12",-53,4,1,4,1
219,2026-01-28,P2,17,25,Spécial,Aurel,212,262,1,2,50,1,1,5,0
220,2026-01-28,P2,1,Capital,Points,Stef,0,23,1,,23,1,2,1,0
220,2026-01-28,P2,1,Capital,Points,Toussaint,0,41,1,,41,2,2,2,0
220,2026-01-28,P2,1,Capital,Points,Q,0,71,1,,71,3,2,3,0
220,2026-01-28,P2,1,Capital,Points,Hepa,0,30,1,,30,4,2,4,0
220,2026-01-28,P2,2,20,Nombre,Stef,23,11,0,"-0,6",-12,1,2,1,1
220,2026-01-28,P2,2,20,Nombre,Toussaint,41,61,1,1,20,2,2,2,0
220,2026-01-28,P2,2,20,Nombre,Q,71,151,1,4,80,3,2,3,0
220,2026-01-28,P2,2,20,Nombre,Hepa,30,90,1,3,60,4,2,4,0
220,2026-01-28,P2,3,Suite,Spécial,Stef,11,5,0,,-6,1,2,1,1
220,2026-01-28,P2,3,Suite,Spécial,Toussaint,61,91,1,,30,2,2,2,0
220,2026-01-28,P2,3,Suite,Spécial,Q,151,75,0,,-76,3,2,3,1
220,2026-01-28,P2,3,Suite,Spécial,Hepa,90,45,0,,-45,4,2,4,1
220,2026-01-28,P2,4,19,Nombre,Stef,5,2,0,"-0,1578947368",-3,1,2,1,1
220,2026-01-28,P2,4,19,Nombre,Toussaint,91,148,1,3,57,2,2,2,0
220,2026-01-28,P2,4,19,Nombre,Q,75,37,0,-2,-38,3,2,3,1
220,2026-01-28,P2,4,19,Nombre,Hepa,45,83,1,2,38,4,2,4,0
220,2026-01-28,P2,5,Côtés,Spécial,Stef,2,1,0,,-1,1,2,1,1
220,2026-01-28,P2,5,Côtés,Spécial,Toussaint,148,74,0,,-74,2,2,2,1
220,2026-01-28,P2,5,Côtés,Spécial,Q,37,60,1,,23,3,2,3,0
220,2026-01-28,P2,5,Côtés,Spécial,Hepa,83,120,1,,37,4,2,4,0
220,2026-01-28,P2,6,18,Nombre,Stef,1,37,1,2,36,1,2,1,0
220,2026-01-28,P2,6,18,Nombre,Toussaint,74,110,1,2,36,2,2,2,0
220,2026-01-28,P2,6,18,Nombre,Q,60,114,1,3,54,3,2,3,0
220,2026-01-28,P2,6,18,Nombre,Hepa,120,138,1,1,18,4,2,4,0
220,2026-01-28,P2,7,Couleurs,Spécial,Stef,37,18,0,,-19,1,2,1,1
220,2026-01-28,P2,7,Couleurs,Spécial,Toussaint,110,158,1,,48,2,2,2,0
220,2026-01-28,P2,7,Couleurs,Spécial,Q,114,57,0,,-57,3,2,3,1
220,2026-01-28,P2,7,Couleurs,Spécial,Hepa,138,69,0,,-69,4,2,4,1
220,2026-01-28,P2,8,17,Nombre,Stef,18,52,1,2,34,1,2,1,0
220,2026-01-28,P2,8,17,Nombre,Toussaint,158,209,1,3,51,2,2,2,0
220,2026-01-28,P2,8,17,Nombre,Q,57,74,1,1,17,3,2,3,0
220,2026-01-28,P2,8,17,Nombre,Hepa,69,86,1,1,17,4,2,4,0
220,2026-01-28,P2,9,57 pts,Spécial,Stef,52,26,0,,-26,1,2,1,1
220,2026-01-28,P2,9,57 pts,Spécial,Toussaint,209,104,0,,-105,2,2,2,1
220,2026-01-28,P2,9,57 pts,Spécial,Q,74,37,0,,-37,3,2,3,1
220,2026-01-28,P2,9,57 pts,Spécial,Hepa,86,43,0,,-43,4,2,4,1
220,2026-01-28,P2,10,16,Nombre,Stef,26,13,0,"-0,8125",-13,1,2,1,1
220,2026-01-28,P2,10,16,Nombre,Toussaint,104,136,1,2,32,2,2,2,0
220,2026-01-28,P2,10,16,Nombre,Q,37,53,1,1,16,3,2,3,0
220,2026-01-28,P2,10,16,Nombre,Hepa,43,75,1,2,32,4,2,4,0
220,2026-01-28,P2,11,Peluche,Spécial,Stef,13,6,0,,-7,1,2,1,1
220,2026-01-28,P2,11,Peluche,Spécial,Toussaint,136,68,0,,-68,2,2,2,1
220,2026-01-28,P2,11,Peluche,Spécial,Q,53,71,1,,18,3,2,3,0
220,2026-01-28,P2,11,Peluche,Spécial,Hepa,75,95,1,,20,4,2,4,0
220,2026-01-28,P2,12,15,Nombre,Stef,6,66,1,4,60,1,2,1,0
220,2026-01-28,P2,12,15,Nombre,Toussaint,68,83,1,1,15,2,2,2,0
220,2026-01-28,P2,12,15,Nombre,Q,71,86,1,1,15,3,2,3,0
220,2026-01-28,P2,12,15,Nombre,Hepa,95,125,1,2,30,4,2,4,0
220,2026-01-28,P2,13,Triple,Spécial,Stef,66,123,1,,57,1,2,1,0
220,2026-01-28,P2,13,Triple,Spécial,Toussaint,83,41,0,,-42,2,2,2,1
220,2026-01-28,P2,13,Triple,Spécial,Q,86,43,0,,-43,3,2,3,1
220,2026-01-28,P2,13,Triple,Spécial,Hepa,125,167,1,,42,4,2,4,0
220,2026-01-28,P2,14,14,Nombre,Stef,123,165,1,3,42,1,2,1,0
220,2026-01-28,P2,14,14,Nombre,Toussaint,41,83,1,3,42,2,2,2,0
220,2026-01-28,P2,14,14,Nombre,Q,43,57,1,1,14,3,2,3,0
220,2026-01-28,P2,14,14,Nombre,Hepa,167,195,1,2,28,4,2,4,0
220,2026-01-28,P2,15,Double,Spécial,Stef,165,203,1,,38,1,2,1,0
220,2026-01-28,P2,15,Double,Spécial,Toussaint,83,85,1,,2,2,2,2,0
220,2026-01-28,P2,15,Double,Spécial,Q,57,59,1,,2,3,2,3,0
220,2026-01-28,P2,15,Double,Spécial,Hepa,195,97,0,,-98,4,2,4,1
220,2026-01-28,P2,16,13,Nombre,Stef,203,242,1,3,39,1,2,1,0
220,2026-01-28,P2,16,13,Nombre,Toussaint,85,124,1,3,39,2,2,2,0
220,2026-01-28,P2,16,13,Nombre,Q,59,72,1,1,13,3,2,3,0
220,2026-01-28,P2,16,13,Nombre,Hepa,97,48,0,"-3,769230769",-49,4,2,4,1
220,2026-01-28,P2,17,25,Spécial,Stef,242,121,0,"-4,84",-121,1,2,1,1
220,2026-01-28,P2,17,25,Spécial,Toussaint,124,62,0,"-2,48",-62,2,2,2,1
220,2026-01-28,P2,17,25,Spécial,Q,72,36,0,"-1,44",-36,3,2,3,1
220,2026-01-28,P2,17,25,Spécial,Hepa,48,24,0,"-0,96",-24,4,2,4,1
221,2026-01-28,P2,1,Capital,Points,Manu,0,45,1,,45,1,3,1,0
221,2026-01-28,P2,1,Capital,Points,Iev,0,36,1,,36,4,3,2,0
221,2026-01-28,P2,1,Capital,Points,Manon,0,41,1,,41,3,3,3,0
221,2026-01-28,P2,1,Capital,Points,Benoit,0,81,1,,81,2,3,4,0
221,2026-01-28,P2,2,20,Nombre,Manu,45,22,0,"-1,15",-23,1,3,1,1
221,2026-01-28,P2,2,20,Nombre,Iev,36,96,1,3,60,4,3,2,0
221,2026-01-28,P2,2,20,Nombre,Manon,41,61,1,1,20,3,3,3,0
221,2026-01-28,P2,2,20,Nombre,Benoit,81,221,1,7,140,2,3,4,0
221,2026-01-28,P2,3,Suite,Spécial,Manu,22,55,1,,33,1,3,1,0
221,2026-01-28,P2,3,Suite,Spécial,Iev,96,48,0,,-48,4,3,2,1
221,2026-01-28,P2,3,Suite,Spécial,Manon,61,30,0,,-31,3,3,3,1
221,2026-01-28,P2,3,Suite,Spécial,Benoit,221,110,0,,-111,2,3,4,1
221,2026-01-28,P2,4,19,Nombre,Manu,55,93,1,2,38,1,3,1,0
221,2026-01-28,P2,4,19,Nombre,Iev,48,67,1,1,19,4,3,2,0
221,2026-01-28,P2,4,19,Nombre,Manon,30,87,1,3,57,3,3,3,0
221,2026-01-28,P2,4,19,Nombre,Benoit,110,186,1,4,76,2,3,4,0
221,2026-01-28,P2,5,Côtés,Spécial,Manu,93,132,1,,39,1,3,1,0
221,2026-01-28,P2,5,Côtés,Spécial,Iev,67,33,0,,-34,4,3,2,1
221,2026-01-28,P2,5,Côtés,Spécial,Manon,87,43,0,,-44,3,3,3,1
221,2026-01-28,P2,5,Côtés,Spécial,Benoit,186,93,0,,-93,2,3,4,1
221,2026-01-28,P2,6,18,Nombre,Manu,132,66,0,"-3,666666667",-66,1,3,1,1
221,2026-01-28,P2,6,18,Nombre,Iev,33,51,1,1,18,4,3,2,0
221,2026-01-28,P2,6,18,Nombre,Manon,43,21,0,"-1,222222222",-22,3,3,3,1
221,2026-01-28,P2,6,18,Nombre,Benoit,93,147,1,3,54,2,3,4,0
221,2026-01-28,P2,7,Couleurs,Spécial,Manu,66,33,0,,-33,1,3,1,1
221,2026-01-28,P2,7,Couleurs,Spécial,Iev,51,25,0,,-26,4,3,2,1
221,2026-01-28,P2,7,Couleurs,Spécial,Manon,21,10,0,,-11,3,3,3,1
221,2026-01-28,P2,7,Couleurs,Spécial,Benoit,147,211,1,,64,2,3,4,0
